hps_simple,hps_sft,hps_promptist,hps_bloom,hps_dpo,hps_dpo_10,hps_dpo_20,hps_dpo_30,hps_dpo_50
0.236572265625,0.2078857421875,0.114013671875,0.09344482421875,0.226318359375,0.1771240234375,0.1822509765625,0.221435546875,0.2052001953125
0.295654296875,0.26611328125,0.1890869140625,0.08685302734375,0.25,0.259765625,0.25341796875,0.261962890625,0.26318359375
0.263916015625,0.2454833984375,0.2484130859375,0.288818359375,0.2093505859375,0.27734375,0.144775390625,0.285400390625,0.26806640625
0.2666015625,0.268798828125,0.240234375,0.1363525390625,0.2257080078125,0.226318359375,0.193603515625,0.1275634765625,0.20068359375
0.2091064453125,0.2388916015625,0.17578125,0.1182861328125,0.122802734375,0.172119140625,0.1361083984375,0.1260986328125,0.1380615234375
0.2213134765625,0.222412109375,0.2242431640625,0.1846923828125,0.1605224609375,0.182373046875,0.1895751953125,0.186767578125,0.1260986328125
0.2423095703125,0.275390625,0.2012939453125,0.0810546875,0.279052734375,0.15576171875,0.215576171875,0.1080322265625,0.1397705078125
0.2215576171875,0.23876953125,0.237060546875,0.080810546875,0.190185546875,0.11517333984375,0.1744384765625,0.14892578125,0.1943359375
0.186767578125,0.19384765625,0.203125,0.1646728515625,0.214599609375,0.1514892578125,0.216552734375,0.1357421875,0.2008056640625
0.249267578125,0.2301025390625,0.224853515625,0.1549072265625,0.22998046875,0.13720703125,0.1375732421875,0.1597900390625,0.102783203125
0.2225341796875,0.27197265625,0.31591796875,0.09765625,0.28466796875,0.279052734375,0.2440185546875,0.260986328125,0.1849365234375
0.2333984375,0.282470703125,0.227294921875,0.15283203125,0.264404296875,0.2110595703125,0.1251220703125,0.1373291015625,0.1925048828125
0.245849609375,0.2200927734375,0.07928466796875,0.10504150390625,0.1658935546875,0.1563720703125,0.155029296875,0.151123046875,0.2451171875
0.21337890625,0.2183837890625,0.2098388671875,0.11712646484375,0.1884765625,0.165771484375,0.134521484375,0.19677734375,0.209228515625
0.26318359375,0.2374267578125,0.283935546875,0.10418701171875,0.16552734375,0.10205078125,0.144287109375,0.239990234375,0.1151123046875
0.2489013671875,0.232421875,0.25537109375,0.11114501953125,0.25634765625,0.2445068359375,0.1431884765625,0.1568603515625,0.1951904296875
0.2421875,0.2529296875,0.259033203125,0.112548828125,0.2169189453125,0.1708984375,0.1302490234375,0.1644287109375,0.216796875
0.164794921875,0.1900634765625,0.1634521484375,0.129638671875,0.225830078125,0.27978515625,0.2568359375,0.1766357421875,0.1551513671875
0.1373291015625,0.1507568359375,0.2030029296875,0.11785888671875,0.1748046875,0.185546875,0.1787109375,0.1951904296875,0.197509765625
0.2318115234375,0.19482421875,0.1533203125,0.09088134765625,0.159912109375,0.1435546875,0.142333984375,0.155029296875,0.11151123046875
0.2137451171875,0.2408447265625,0.2239990234375,0.1484375,0.2034912109375,0.20751953125,0.2015380859375,0.2437744140625,0.2198486328125
0.1978759765625,0.1915283203125,0.1610107421875,0.09088134765625,0.2137451171875,0.2239990234375,0.1895751953125,0.2086181640625,0.0762939453125
0.181884765625,0.270263671875,0.2369384765625,0.1051025390625,0.2421875,0.12298583984375,0.1065673828125,0.15185546875,0.1636962890625
0.238525390625,0.18212890625,0.24072265625,0.10003662109375,0.2191162109375,0.2093505859375,0.2113037109375,0.2266845703125,0.2044677734375
0.310302734375,0.29150390625,0.294677734375,0.09661865234375,0.295654296875,0.149169921875,0.10955810546875,0.1483154296875,0.1561279296875
0.275390625,0.2457275390625,0.2064208984375,0.09686279296875,0.233642578125,0.2294921875,0.218505859375,0.1773681640625,0.191162109375
0.20068359375,0.1893310546875,0.1768798828125,0.180419921875,0.177001953125,0.1756591796875,0.1683349609375,0.1773681640625,0.1734619140625
0.2802734375,0.2197265625,0.25244140625,0.1014404296875,0.13232421875,0.2135009765625,0.1861572265625,0.208740234375,0.12420654296875
0.2177734375,0.1717529296875,0.1822509765625,0.04522705078125,0.168212890625,0.146728515625,0.1746826171875,0.2122802734375,0.199462890625
0.183837890625,0.2012939453125,0.18310546875,0.205078125,0.1839599609375,0.1759033203125,0.18408203125,0.1866455078125,0.1534423828125
0.2213134765625,0.1773681640625,0.210205078125,0.17333984375,0.1461181640625,0.1903076171875,0.14501953125,0.1488037109375,0.1927490234375
0.273681640625,0.26220703125,0.2509765625,0.093505859375,0.11932373046875,0.11932373046875,0.156982421875,0.198486328125,0.2010498046875
0.2275390625,0.232666015625,0.2418212890625,0.2294921875,0.2420654296875,0.2626953125,0.12841796875,0.260986328125,0.1204833984375
0.139404296875,0.2293701171875,0.294189453125,0.09222412109375,0.222900390625,0.1805419921875,0.1978759765625,0.1846923828125,0.139404296875
0.1905517578125,0.173095703125,0.236083984375,0.18798828125,0.2266845703125,0.2176513671875,0.23193359375,0.237060546875,0.250732421875
0.217529296875,0.266357421875,0.2939453125,0.08984375,0.24853515625,0.191162109375,0.11029052734375,0.2314453125,0.08349609375
0.1837158203125,0.1898193359375,0.23974609375,0.1585693359375,0.1771240234375,0.1519775390625,0.1417236328125,0.197265625,0.1514892578125
0.1434326171875,0.1434326171875,0.2310791015625,0.12457275390625,0.24951171875,0.247802734375,0.1434326171875,0.2215576171875,0.2437744140625
0.29931640625,0.2056884765625,0.27685546875,0.15234375,0.1951904296875,0.0882568359375,0.12298583984375,0.1419677734375,0.11279296875
0.2332763671875,0.11859130859375,0.19677734375,0.137451171875,0.21728515625,0.0814208984375,0.2449951171875,0.10357666015625,0.221435546875
0.23046875,0.275634765625,0.270263671875,0.08905029296875,0.29931640625,0.26025390625,0.269775390625,0.268798828125,0.255126953125
0.1326904296875,0.1851806640625,0.1326904296875,0.106689453125,0.18359375,0.1470947265625,0.177734375,0.1326904296875,0.2000732421875
0.1978759765625,0.165283203125,0.1749267578125,0.1356201171875,0.1654052734375,0.1468505859375,0.2010498046875,0.1748046875,0.18505859375
0.1993408203125,0.1968994140625,0.1961669921875,0.121337890625,0.16650390625,0.27099609375,0.299560546875,0.220458984375,0.1805419921875
0.168701171875,0.1761474609375,0.17431640625,0.169677734375,0.177734375,0.1405029296875,0.15087890625,0.05291748046875,0.041015625
0.2178955078125,0.1925048828125,0.2249755859375,0.125,0.191650390625,0.2081298828125,0.216064453125,0.2015380859375,0.2088623046875
0.2403564453125,0.25244140625,0.237060546875,0.11639404296875,0.1661376953125,0.2105712890625,0.1661376953125,0.1805419921875,0.1932373046875
0.229248046875,0.27734375,0.2279052734375,0.05596923828125,0.1822509765625,0.2374267578125,0.227783203125,0.1785888671875,0.2132568359375
0.2403564453125,0.2587890625,0.2364501953125,0.09844970703125,0.236083984375,0.25341796875,0.1373291015625,0.290771484375,0.2626953125
0.237548828125,0.2008056640625,0.285888671875,0.1505126953125,0.240966796875,0.2034912109375,0.2413330078125,0.28125,0.1986083984375
0.2568359375,0.1845703125,0.221923828125,0.17431640625,0.2457275390625,0.142578125,0.1553955078125,0.2021484375,0.1539306640625
0.295166015625,0.282470703125,0.314208984375,0.10833740234375,0.276123046875,0.2274169921875,0.1505126953125,0.285888671875,0.1915283203125
0.251220703125,0.22900390625,0.2509765625,0.1627197265625,0.201171875,0.127685546875,0.229736328125,0.263671875,0.252685546875
0.2401123046875,0.1719970703125,0.1719970703125,0.11865234375,0.1719970703125,0.2281494140625,0.10919189453125,0.2008056640625,0.2548828125
0.2183837890625,0.214599609375,0.2076416015625,0.128173828125,0.1385498046875,0.1514892578125,0.1312255859375,0.137939453125,0.11834716796875
0.3076171875,0.2122802734375,0.1524658203125,0.1141357421875,0.1912841796875,0.27587890625,0.2142333984375,0.132568359375,0.150146484375
0.255615234375,0.29443359375,0.172119140625,0.1597900390625,0.29150390625,0.1903076171875,0.182861328125,0.215087890625,0.154052734375
0.166259765625,0.15673828125,0.19677734375,0.1402587890625,0.1644287109375,0.158935546875,0.18359375,0.1929931640625,0.173583984375
0.26318359375,0.164306640625,0.164306640625,0.098876953125,0.164306640625,0.286865234375,0.164306640625,0.164306640625,0.164306640625
0.192138671875,0.122314453125,0.20361328125,0.08782958984375,0.191162109375,0.210205078125,0.162109375,0.1297607421875,0.005123138427734375
0.2261962890625,0.11187744140625,0.2685546875,0.1053466796875,0.18310546875,0.2095947265625,0.203857421875,0.2197265625,0.1827392578125
0.175537109375,0.2086181640625,0.132080078125,0.10955810546875,0.20263671875,0.203369140625,0.1915283203125,0.2071533203125,0.1968994140625
0.235595703125,0.19580078125,0.2325439453125,0.1328125,0.2152099609375,0.158935546875,0.2196044921875,0.1865234375,0.15869140625
0.225830078125,0.140625,0.140625,0.141357421875,0.197021484375,0.2081298828125,0.20654296875,0.1873779296875,0.24072265625
0.26806640625,0.2354736328125,0.2484130859375,0.111328125,0.2254638671875,0.1884765625,0.1954345703125,0.10089111328125,0.15576171875
0.242919921875,0.240234375,0.21875,0.1455078125,0.273681640625,0.277099609375,0.129150390625,0.1612548828125,0.190185546875
0.133544921875,0.24365234375,0.133544921875,0.1439208984375,0.1934814453125,0.26708984375,0.2232666015625,0.2393798828125,0.24462890625
0.31494140625,0.280517578125,0.27783203125,0.133056640625,0.2261962890625,0.28759765625,0.26025390625,0.207763671875,0.2249755859375
0.265380859375,0.284912109375,0.27490234375,0.08660888671875,0.1756591796875,0.09942626953125,0.12481689453125,0.18310546875,0.1842041015625
0.27880859375,0.2230224609375,0.2274169921875,0.10467529296875,0.212890625,0.10357666015625,0.1390380859375,0.134765625,0.11395263671875
0.2403564453125,0.295654296875,0.2310791015625,0.1363525390625,0.253662109375,0.150146484375,0.2139892578125,0.2493896484375,0.2374267578125
0.18798828125,0.29541015625,0.25634765625,0.11810302734375,0.121337890625,0.121337890625,0.136474609375,0.06988525390625,0.0948486328125
0.273681640625,0.23681640625,0.19580078125,0.1314697265625,0.26123046875,0.156005859375,0.13232421875,0.1666259765625,0.1241455078125
0.2122802734375,0.224609375,0.2181396484375,0.071533203125,0.2095947265625,0.2059326171875,0.25390625,0.1954345703125,0.235107421875
0.2421875,0.23095703125,0.222412109375,0.107421875,0.2398681640625,0.216796875,0.2318115234375,0.2159423828125,0.1202392578125
0.2010498046875,0.248291015625,0.2484130859375,0.1787109375,0.2352294921875,0.1658935546875,0.1845703125,0.207763671875,0.191162109375
0.277099609375,0.270263671875,0.32177734375,0.310546875,0.337890625,0.272705078125,0.12408447265625,0.2156982421875,0.2069091796875
0.205810546875,0.2015380859375,0.23046875,0.1636962890625,0.2470703125,0.229736328125,0.2095947265625,0.2117919921875,0.213134765625
0.267822265625,0.144287109375,0.1561279296875,0.1629638671875,0.2064208984375,0.210205078125,0.163818359375,0.2423095703125,0.1439208984375
0.2462158203125,0.2257080078125,0.253662109375,0.09417724609375,0.182861328125,0.2001953125,0.196533203125,0.2069091796875,0.17578125
0.20654296875,0.2213134765625,0.21630859375,0.093505859375,0.254150390625,0.207275390625,0.20263671875,0.2237548828125,0.25634765625
0.2327880859375,0.203369140625,0.1793212890625,0.1258544921875,0.17919921875,0.197265625,0.1134033203125,0.126708984375,0.134521484375
0.287109375,0.270263671875,0.2666015625,0.160400390625,0.2235107421875,0.140380859375,0.16259765625,0.11749267578125,0.160400390625
0.2381591796875,0.235107421875,0.306640625,0.114013671875,0.1783447265625,0.15771484375,0.1046142578125,0.13330078125,0.1424560546875
0.2462158203125,0.255126953125,0.2447509765625,0.0667724609375,0.2314453125,0.21142578125,0.17236328125,0.26953125,0.241943359375
0.2275390625,0.21240234375,0.22998046875,0.130126953125,0.1923828125,0.16162109375,0.236572265625,0.251708984375,0.135009765625
0.27587890625,0.225341796875,0.260009765625,0.1402587890625,0.192626953125,0.17529296875,0.1947021484375,0.1856689453125,0.2362060546875
0.26611328125,0.264404296875,0.2044677734375,0.1641845703125,0.1795654296875,0.1612548828125,0.1898193359375,0.1737060546875,0.197265625
0.2342529296875,0.21728515625,0.196533203125,0.1307373046875,0.21142578125,0.21484375,0.1092529296875,0.1580810546875,0.1260986328125
0.1959228515625,0.2041015625,0.2081298828125,0.1510009765625,0.1322021484375,0.260009765625,0.2113037109375,0.1871337890625,0.214111328125
0.230224609375,0.253662109375,0.2587890625,0.10101318359375,0.2568359375,0.2056884765625,0.252197265625,0.257080078125,0.2449951171875
0.149658203125,0.1319580078125,0.1700439453125,0.06475830078125,0.1663818359375,0.16552734375,0.126953125,0.17333984375,0.2244873046875
0.199951171875,0.1375732421875,0.17822265625,0.05865478515625,0.1375732421875,0.1375732421875,0.1676025390625,0.181640625,0.164306640625
0.23291015625,0.19189453125,0.188232421875,0.189208984375,0.2099609375,0.2022705078125,0.15771484375,0.2054443359375,0.1885986328125
0.133056640625,0.2152099609375,0.21533203125,0.1573486328125,0.1610107421875,0.158447265625,0.1505126953125,0.1632080078125,0.177490234375
0.23974609375,0.2178955078125,0.22900390625,0.1473388671875,0.2120361328125,0.2276611328125,0.2188720703125,0.235107421875,0.260986328125
0.2344970703125,0.2109375,0.2264404296875,0.11920166015625,0.2164306640625,0.11114501953125,0.2076416015625,0.2098388671875,0.1854248046875
0.27880859375,0.197509765625,0.194580078125,0.259033203125,0.260009765625,0.08306884765625,0.2498779296875,0.236572265625,0.26318359375
0.225830078125,0.1934814453125,0.2274169921875,0.23193359375,0.1942138671875,0.2327880859375,0.208984375,0.266357421875,0.210693359375
0.18798828125,0.1748046875,0.189453125,0.11993408203125,0.1614990234375,0.115478515625,0.1416015625,0.164306640625,0.17724609375
0.229248046875,0.223876953125,0.313720703125,0.13671875,0.1666259765625,0.1666259765625,0.1666259765625,0.2005615234375,0.236328125
0.210205078125,0.224365234375,0.25341796875,0.1273193359375,0.21435546875,0.2047119140625,0.1961669921875,0.1729736328125,0.244873046875
0.254150390625,0.2783203125,0.23779296875,0.09375,0.2587890625,0.1075439453125,0.1546630859375,0.09149169921875,0.1287841796875
0.23681640625,0.2025146484375,0.260986328125,0.244873046875,0.2305908203125,0.1666259765625,0.13720703125,0.130615234375,0.1610107421875
0.27294921875,0.135498046875,0.244140625,0.135498046875,0.2281494140625,0.1768798828125,0.235107421875,0.1895751953125,0.1337890625
0.1629638671875,0.1434326171875,0.1563720703125,0.1513671875,0.11346435546875,0.1318359375,0.1190185546875,0.17578125,0.19189453125
0.312255859375,0.267578125,0.233642578125,0.1610107421875,0.21826171875,0.10748291015625,0.1759033203125,0.280029296875,0.139892578125
0.21484375,0.2098388671875,0.140625,0.1318359375,0.200927734375,0.1475830078125,0.1568603515625,0.155029296875,0.1495361328125
0.2366943359375,0.1956787109375,0.2066650390625,0.24462890625,0.1693115234375,0.1729736328125,0.2041015625,0.190673828125,0.2144775390625
0.2161865234375,0.1767578125,0.1767578125,0.13037109375,0.2313232421875,0.1463623046875,0.1417236328125,0.1854248046875,0.1683349609375
0.2056884765625,0.32958984375,0.262451171875,0.10321044921875,0.25732421875,0.239013671875,0.21337890625,0.2166748046875,0.2529296875
0.23876953125,0.2265625,0.191162109375,0.1126708984375,0.20703125,0.1824951171875,0.135986328125,0.171875,0.19775390625
0.2301025390625,0.24169921875,0.25927734375,0.155517578125,0.257568359375,0.273193359375,0.284912109375,0.27978515625,0.11944580078125
0.24365234375,0.261474609375,0.208740234375,0.132080078125,0.2271728515625,0.2296142578125,0.1800537109375,0.233154296875,0.205810546875
0.125732421875,0.125732421875,0.2041015625,0.11102294921875,0.125732421875,0.12359619140625,0.09991455078125,0.177490234375,0.154296875
0.2095947265625,0.2247314453125,0.2164306640625,0.10394287109375,0.211669921875,0.2000732421875,0.214111328125,0.1807861328125,0.147216796875
0.285400390625,0.2244873046875,0.232666015625,0.2666015625,0.195556640625,0.2548828125,0.1416015625,0.2294921875,0.1348876953125
0.178466796875,0.2486572265625,0.2337646484375,0.128662109375,0.2039794921875,0.2298583984375,0.25244140625,0.198486328125,0.2108154296875
0.22802734375,0.216064453125,0.222900390625,0.143798828125,0.207275390625,0.2218017578125,0.2288818359375,0.193359375,0.2744140625
0.2109375,0.2132568359375,0.248046875,0.1944580078125,0.279052734375,0.22314453125,0.169921875,0.2117919921875,0.21728515625
0.185302734375,0.160888671875,0.1927490234375,0.134765625,0.2008056640625,0.169921875,0.1573486328125,0.1763916015625,0.1873779296875
0.21923828125,0.2176513671875,0.1441650390625,0.1190185546875,0.2193603515625,0.2349853515625,0.2244873046875,0.1441650390625,0.25341796875
0.251220703125,0.2890625,0.1685791015625,0.0787353515625,0.253662109375,0.2607421875,0.1688232421875,0.263916015625,0.28369140625
0.1778564453125,0.205810546875,0.22265625,0.09710693359375,0.220458984375,0.1707763671875,0.1798095703125,0.1798095703125,0.1707763671875
0.24267578125,0.1961669921875,0.23095703125,0.207763671875,0.2301025390625,0.1651611328125,0.24072265625,0.2064208984375,0.18896484375
0.302001953125,0.293701171875,0.2861328125,0.1275634765625,0.277099609375,0.1290283203125,0.08935546875,0.239013671875,0.171142578125
0.18896484375,0.2435302734375,0.267333984375,0.259521484375,0.28173828125,0.274169921875,0.2474365234375,0.27294921875,0.2587890625
0.24072265625,0.2294921875,0.2447509765625,0.09820556640625,0.2919921875,0.2073974609375,0.2117919921875,0.116943359375,0.2081298828125
0.2005615234375,0.212158203125,0.216552734375,0.192138671875,0.2318115234375,0.195556640625,0.2125244140625,0.193359375,0.198974609375
